"","datazone","type","count","year"
"9203","S01002704","england",57,2011
"9204","S01002705","england",39,2011
"9205","S01002706","england",65,2011
"9206","S01002707","england",43,2011
"9207","S01002708","england",67,2011
"9208","S01002709","england",58,2011
"9209","S01002710","england",70,2011
"9210","S01002711","england",31,2011
"9211","S01002712","england",28,2011
"9212","S01002713","england",43,2011
"9213","S01002714","england",57,2011
"9214","S01002715","england",33,2011
"9215","S01002716","england",63,2011
"9216","S01002717","england",64,2011
"9217","S01002718","england",45,2011
"9218","S01002719","england",26,2011
"9219","S01002720","england",66,2011
"9220","S01002721","england",37,2011
"9221","S01002722","england",71,2011
"9222","S01002723","england",33,2011
"9223","S01002724","england",44,2011
"9224","S01002725","england",38,2011
"9225","S01002726","england",55,2011
"9226","S01002727","england",74,2011
"9227","S01002728","england",58,2011
"9228","S01002729","england",55,2011
"9229","S01002730","england",42,2011
"9230","S01002731","england",51,2011
"9231","S01002732","england",53,2011
"9232","S01002733","england",48,2011
"9233","S01002734","england",42,2011
"9234","S01002735","england",76,2011
"9235","S01002736","england",40,2011
"9236","S01002737","england",59,2011
"9237","S01002738","england",30,2011
"9238","S01002739","england",137,2011
"9239","S01002740","england",22,2011
"9240","S01002741","england",48,2011
"9241","S01002742","england",35,2011
"9242","S01002743","england",37,2011
"9243","S01002744","england",38,2011
"9244","S01002745","england",27,2011
"9245","S01002746","england",53,2011
"9246","S01002747","england",27,2011
"9247","S01002748","england",35,2011
"9248","S01002749","england",25,2011
"9249","S01002750","england",53,2011
"9250","S01002751","england",53,2011
"9251","S01002752","england",12,2011
"9252","S01002753","england",49,2011
"9253","S01002754","england",40,2011
"9254","S01002755","england",33,2011
"9255","S01002756","england",65,2011
"9256","S01002757","england",30,2011
"9257","S01002758","england",31,2011
"9258","S01002759","england",39,2011
"9259","S01002760","england",23,2011
"9260","S01002761","england",39,2011
"9261","S01002762","england",32,2011
"9262","S01002763","england",45,2011
"9263","S01002764","england",24,2011
"9264","S01002765","england",49,2011
"9265","S01002766","england",47,2011
"9266","S01002767","england",39,2011
"9267","S01002768","england",20,2011
"9268","S01002769","england",31,2011
"9269","S01002770","england",34,2011
"9270","S01002771","england",21,2011
"9271","S01002772","england",136,2011
"9272","S01002773","england",58,2011
"9273","S01002774","england",31,2011
"9274","S01002775","england",43,2011
"9275","S01002776","england",74,2011
"9276","S01002777","england",51,2011
"9277","S01002778","england",20,2011
"9278","S01002779","england",32,2011
"9279","S01002780","england",46,2011
"9280","S01002781","england",37,2011
"9281","S01002782","england",37,2011
"9282","S01002783","england",90,2011
"9283","S01002784","england",24,2011
"9284","S01002785","england",41,2011
"9285","S01002786","england",44,2011
"9286","S01002787","england",42,2011
"9287","S01002788","england",71,2011
"9288","S01002789","england",46,2011
"9289","S01002790","england",38,2011
"9290","S01002791","england",39,2011
"9291","S01002792","england",167,2011
"9292","S01002793","england",20,2011
"9293","S01002794","england",38,2011
"9294","S01002795","england",50,2011
"9295","S01002796","england",58,2011
"9296","S01002797","england",50,2011
"9297","S01002798","england",36,2011
"9298","S01002799","england",26,2011
"9299","S01002800","england",31,2011
"9300","S01002801","england",49,2011
"9301","S01002802","england",36,2011
"9302","S01002803","england",46,2011
"9303","S01002804","england",31,2011
"9304","S01002805","england",33,2011
"9305","S01002806","england",166,2011
"9306","S01002807","england",27,2011
"9307","S01002808","england",41,2011
"9308","S01002809","england",38,2011
"9309","S01002810","england",60,2011
"9310","S01002811","england",65,2011
"9311","S01002812","england",44,2011
"9312","S01002813","england",41,2011
"9313","S01002814","england",54,2011
"9314","S01002815","england",23,2011
"9315","S01002816","england",33,2011
"9316","S01002817","england",19,2011
"9317","S01002818","england",45,2011
"9318","S01002819","england",28,2011
"9319","S01002820","england",27,2011
"9320","S01002821","england",70,2011
"9321","S01002822","england",36,2011
"9322","S01002823","england",41,2011
"9323","S01002824","england",48,2011
"9324","S01002825","england",49,2011
"9325","S01002826","england",19,2011
"9326","S01002827","england",38,2011
"9327","S01002828","england",74,2011
"9328","S01002829","england",31,2011
"9329","S01002830","england",29,2011
"9330","S01002831","england",74,2011
"9331","S01002832","england",53,2011
"9332","S01002833","england",81,2011
"9333","S01002834","england",22,2011
"9334","S01002835","england",34,2011
"9335","S01002836","england",46,2011
"9336","S01002837","england",23,2011
"9337","S01002838","england",25,2011
"9338","S01002839","england",22,2011
"9339","S01002840","england",55,2011
"9340","S01002841","england",85,2011
"9341","S01002842","england",33,2011
"9342","S01002843","england",42,2011
"9343","S01002844","england",40,2011
"9344","S01002845","england",54,2011
"9345","S01002846","england",63,2011
"9346","S01002847","england",47,2011
"9347","S01002848","england",53,2011
"9348","S01002849","england",76,2011
"9349","S01002850","england",36,2011
"9350","S01002851","england",41,2011
"9351","S01002852","england",56,2011
"9352","S01002853","england",39,2011
"9353","S01002854","england",30,2011
"9354","S01002855","england",23,2011
"9355","S01002856","england",55,2011
"9356","S01002857","england",24,2011
"9357","S01002858","england",50,2011
"9358","S01002859","england",40,2011
"9359","S01002860","england",84,2011
"9360","S01002861","england",58,2011
"9361","S01002862","england",54,2011
"9362","S01002863","england",33,2011
"9363","S01002864","england",30,2011
"9364","S01002865","england",47,2011
"9365","S01002866","england",88,2011
"9366","S01002867","england",51,2011
"9367","S01002868","england",50,2011
"9368","S01002869","england",35,2011
"9369","S01002870","england",63,2011
"9370","S01002871","england",34,2011
"9371","S01002872","england",45,2011
"9372","S01002873","england",48,2011
"9373","S01002874","england",64,2011
"9374","S01002875","england",53,2011
"9375","S01002876","england",41,2011
"9376","S01002877","england",66,2011
"9377","S01002878","england",54,2011
"9378","S01002879","england",51,2011
"9379","S01002880","england",44,2011
"9380","S01002881","england",56,2011
"9381","S01002882","england",50,2011
"9382","S01002883","england",56,2011
"9383","S01002884","england",52,2011
"9384","S01002885","england",71,2011
"9385","S01002886","england",45,2011
"9386","S01002887","england",31,2011
"9387","S01002888","england",57,2011
"9388","S01002889","england",75,2011
"9389","S01002890","england",57,2011
"9390","S01002891","england",55,2011
"9391","S01002892","england",25,2011
"9392","S01002893","england",83,2011
"9393","S01002894","england",65,2011
"9394","S01002895","england",25,2011
"9395","S01002896","england",60,2011
"9396","S01002897","england",29,2011
"9397","S01002898","england",43,2011
"9398","S01002899","england",56,2011
"9399","S01002900","england",58,2011
"9400","S01002901","england",31,2011
"9401","S01002902","england",66,2011
"9402","S01002903","england",32,2011
"9403","S01002904","england",57,2011
"9404","S01002905","england",69,2011
"9405","S01002906","england",63,2011
"9406","S01002907","england",32,2011
"9407","S01002908","england",47,2011
"9408","S01002909","england",56,2011
"9409","S01002910","england",69,2011
"9410","S01002911","england",32,2011
"9411","S01002912","england",147,2011
"9412","S01002913","england",72,2011
"9413","S01002914","england",54,2011
"9414","S01002915","england",63,2011
"9415","S01002916","england",38,2011
"9416","S01002917","england",69,2011
"9417","S01002918","england",97,2011
"9418","S01002919","england",76,2011
"9419","S01002920","england",48,2011
"9420","S01002921","england",66,2011
"9421","S01002922","england",27,2011
"9422","S01002923","england",69,2011
"9423","S01002924","england",93,2011
"9424","S01002925","england",130,2011
"9425","S01002926","england",54,2011
"9426","S01002927","england",75,2011
"9427","S01002928","england",38,2011
"9428","S01002929","england",32,2011
"9429","S01002930","england",67,2011
"9430","S01002931","england",59,2011
"9431","S01002932","england",64,2011
"9432","S01002933","england",90,2011
"9433","S01002934","england",74,2011
"9434","S01002935","england",85,2011
"9435","S01002936","england",69,2011
"9436","S01002937","england",85,2011
"9437","S01002938","england",67,2011
"9438","S01002939","england",38,2011
"9439","S01002940","england",70,2011
"9440","S01002941","england",141,2011
"9441","S01002942","england",40,2011
"9442","S01002943","england",61,2011
"9443","S01002944","england",151,2011
"9444","S01002945","england",70,2011
"9445","S01002946","england",154,2011
"9446","S01002947","england",76,2011
"9447","S01002948","england",116,2011
"9448","S01002949","england",83,2011
"9449","S01002950","england",63,2011
"9450","S01002951","england",162,2011
"9451","S01002952","england",73,2011
"9452","S01002953","england",133,2011
"9453","S01002954","england",101,2011
"9454","S01002955","england",111,2011
"9455","S01002956","england",73,2011
"9456","S01002957","england",85,2011
"9457","S01002958","england",115,2011
"9458","S01002959","england",157,2011
"9459","S01002960","england",98,2011
"9460","S01002961","england",97,2011
"9461","S01002962","england",76,2011
"9462","S01002963","england",89,2011
"9463","S01002964","england",129,2011
"9464","S01002965","england",110,2011
"9465","S01002966","england",64,2011
"9466","S01002967","england",140,2011
"9467","S01002968","england",266,2011
"9468","S01002969","england",118,2011
"9469","S01002970","england",62,2011
"9470","S01002971","england",178,2011
"9471","S01002972","england",137,2011
"9472","S01002973","england",140,2011
"9473","S01002974","england",175,2011
"9474","S01002975","england",80,2011
"9475","S01002976","england",80,2011
"9476","S01002977","england",108,2011
"9477","S01002978","england",147,2011
"9478","S01002979","england",106,2011
"9479","S01002980","england",105,2011
"9480","S01002981","england",104,2011
"9481","S01002982","england",115,2011
"9482","S01002983","england",106,2011
"9483","S01002984","england",126,2011
"9484","S01002985","england",113,2011
"9485","S01002986","england",82,2011
"9486","S01002987","england",179,2011
"9487","S01002988","england",145,2011
"9488","S01002989","england",159,2011
"9489","S01002990","england",189,2011
"9490","S01002991","england",253,2011
"9491","S01002992","england",218,2011
"9492","S01002993","england",147,2011
"9493","S01002994","england",318,2011
"9494","S01002995","england",145,2011
"9495","S01002996","england",713,2011
"9496","S01002997","england",224,2011
"9497","S01002998","england",99,2011
"9498","S01002999","england",344,2011
"9499","S01003000","england",136,2011
"9500","S01003001","england",46,2011
"9501","S01003002","england",84,2011
"9502","S01003003","england",115,2011
"9503","S01003004","england",49,2011
"9504","S01003005","england",120,2011
"9505","S01003006","england",216,2011
"9506","S01003007","england",237,2011
"9507","S01003008","england",462,2011
"9508","S01003009","england",80,2011
"9509","S01003010","england",137,2011
"9510","S01003011","england",260,2011
"9511","S01003012","england",157,2011
"9512","S01003013","england",133,2011
"9513","S01003014","england",95,2011
"9514","S01003015","england",126,2011
"9515","S01003016","england",76,2011
"9516","S01003017","england",115,2011
"9517","S01003018","england",111,2011
"9518","S01003019","england",81,2011
"9519","S01003020","england",77,2011
"9520","S01003021","england",83,2011
"9521","S01003022","england",110,2011
"9522","S01003023","england",69,2011
"9523","S01003024","england",89,2011
"9524","S01003025","england",47,2011
"9525","S01003026","england",35,2011
"9526","S01003027","england",34,2011
"9527","S01003028","england",16,2011
"9528","S01003029","england",30,2011
"9529","S01003030","england",31,2011
"9530","S01003032","england",6,2011
"9531","S01003033","england",3,2011
"9532","S01003034","england",29,2011
"9533","S01003035","england",33,2011
"9534","S01003036","england",25,2011
"9535","S01003037","england",114,2011
